ts	avail_mib	gtt_mib	daemon_anon_mib	daemon_file_mib	eval_rss_mib
09:59:34	41865	53319	21022	1327	113
09:59:37	41870	53319	21022	1327	113
09:59:39	41875	53319	21022	1327	113
09:59:41	41873	53319	21022	1327	113
09:59:43	41874	53319	21022	1327	113
09:59:45	41874	53319	21022	1327	113
09:59:47	41875	53319	21022	1327	113
09:59:49	41877	53319	21022	1327	113
09:59:51	41877	53319	21022	1327	113
09:59:53	41874	53319	21022	1327	113
09:59:55	41875	53319	21022	1327	113
09:59:57	41874	53319	21022	1327	113
09:59:59	41878	53319	21022	1327	113
10:00:01	41882	53315	21022	1327	113
10:00:03	41884	53315	21022	1327	113
10:00:05	41884	53315	21022	1327	113
10:00:07	41883	53315	21022	1327	113
10:00:09	41883	53315	21022	1327	113
10:00:12	41882	53315	21022	1327	113
10:00:14	41882	53315	21022	1327	113
10:00:16	41882	53315	21022	1327	113
10:00:18	41878	53315	21022	1327	113
10:00:20	41879	53315	21022	1327	113
10:00:22	41881	53315	21022	1327	113
10:00:24	41876	53315	21022	1327	113
10:00:26	41879	53315	21022	1327	113
10:00:28	41880	53315	21022	1327	113
10:00:30	41882	53315	21022	1327	113
10:00:32	41879	53315	21022	1327	113
10:00:34	41879	53315	21022	1327	113
10:00:36	41877	53315	21022	1327	113
10:00:38	41872	53315	21022	1327	113
10:00:40	41873	53315	21022	1327	113
10:00:42	41877	53315	21022	1327	113
10:00:44	42123	53315	20775	1327	113
10:00:46	42124	53315	20776	1327	113
10:00:49	42125	53315	20776	1327	113
10:00:51	42124	53315	20776	1327	113
10:00:53	42127	53315	20776	1327	113
10:00:55	42126	53315	20776	1327	113
10:00:57	42052	53315	20843	1327	113
10:00:59	42056	53315	20843	1327	113
10:01:01	42058	53315	20843	1327	113
10:01:03	42057	53315	20843	1327	113
10:01:05	42056	53315	20843	1327	113
10:01:07	42057	53315	20843	1327	113
10:01:09	42120	53315	20785	1327	113
10:01:11	42120	53315	20785	1327	113
10:01:13	42121	53315	20785	1327	113
10:01:15	42121	53315	20785	1327	113
10:01:17	42122	53315	20785	1327	113
10:01:19	42123	53315	20785	1327	113
10:01:21	42122	53315	20785	1327	113
10:01:23	42121	53315	20785	1327	113
10:01:25	42119	53315	20785	1327	113
10:01:27	42121	53315	20785	1327	113
10:01:29	42122	53315	20785	1327	113
10:01:31	42122	53315	20785	1327	113
10:01:33	42122	53315	20785	1327	113
10:01:35	42123	53315	20785	1327	113
10:01:38	42123	53315	20785	1327	113
10:01:42	42122	53315	20785	1327	113
10:01:44	42118	53315	20785	1327	113
10:01:46	42119	53315	20785	1327	113
10:01:48	41592	53315	20796	1327	113
10:01:50	41833	53315	20821	1327	113
10:01:52	41590	53315	20825	1327	113
10:01:54	41620	53315	20814	1327	113
10:01:56	41623	53315	20814	1327	113
10:01:58	41635	53315	20814	1327	113
10:02:00	41650	53315	20814	1327	113
10:02:02	41660	53315	20814	1327	113
10:02:04	41674	53315	20814	1327	113
10:02:06	41694	53315	20814	1327	113
10:02:09	41712	53315	20814	1327	113
10:02:11	41729	53315	20814	1327	113
10:02:13	41741	53315	20814	1327	113
10:02:15	41769	53315	20814	1327	113
10:02:17	41785	53315	20814	1327	113
10:02:19	41799	53315	20814	1327	113
10:02:21	41809	53315	20814	1327	113
10:02:23	41825	53315	20814	1327	113
10:02:25	41831	53315	20814	1327	113
10:02:27	41847	53315	20814	1327	113
10:02:29	41863	53315	20814	1327	113
10:02:31	41881	53315	20814	1327	113
10:02:33	41899	53315	20814	1327	113
10:02:35	41915	53315	20814	1327	113
10:02:37	41930	53315	20814	1327	113
10:02:39	41903	53315	20814	1327	113
10:02:41	41909	53315	20815	1327	113
10:02:43	41914	53315	20815	1327	113
10:02:45	41917	53315	20815	1327	113
10:02:47	41922	53315	20815	1327	113
10:02:49	41927	53315	20815	1327	113
10:02:51	41929	53315	20815	1327	113
10:02:53	41932	53315	20815	1327	113
10:02:55	41936	53315	20815	1327	113
10:02:57	41937	53315	20815	1327	113
10:02:59	41940	53315	20815	1327	113
10:03:02	41943	53315	20815	1327	113
10:03:04	41945	53315	20815	1327	113
10:03:06	41943	53315	20815	1327	113
10:03:08	41941	53315	20815	1327	113
10:03:12	41938	53315	20815	1327	113
10:03:14	41938	53315	20815	1327	113
10:03:16	41938	53315	20815	1327	113
10:03:18	41936	53315	20815	1327	113
10:03:20	41936	53315	20815	1327	113
10:03:22	41988	53315	20815	1327	113
10:03:24	41986	53315	20815	1327	113
10:03:26	41985	53315	20815	1327	113
10:03:28	41986	53315	20815	1327	113
10:03:30	41980	53315	20815	1327	113
10:03:32	41981	53315	20815	1327	113
10:03:34	41981	53315	20815	1327	113
10:03:36	41981	53315	20815	1327	113
10:03:38	41978	53315	20815	1327	113
10:03:40	41979	53315	20815	1327	113
10:03:42	41983	53315	20815	1327	113
10:03:44	41985	53315	20815	1327	113
10:03:47	41985	53315	20815	1327	113
10:03:49	41986	53315	20815	1327	113
10:03:51	41986	53315	20815	1327	113
10:03:53	41984	53315	20815	1327	113
10:03:55	41984	53315	20815	1327	113
10:03:57	41984	53315	20815	1327	113
10:03:59	41987	53315	20815	1327	113
10:04:01	41989	53315	20815	1327	113
10:04:03	41991	53315	20815	1327	113
10:04:05	41990	53315	20815	1327	113
10:04:07	41990	53315	20815	1327	113
10:04:09	41990	53315	20815	1327	113
10:04:11	41988	53315	20815	1327	113
10:04:13	41980	53315	20815	1327	113
10:04:15	41980	53315	20815	1327	113
10:04:17	41975	53315	20815	1327	113
10:04:19	41978	53315	20815	1327	113
10:04:21	41974	53315	20815	1327	113
10:04:23	41974	53315	20815	1327	113
10:04:25	41973	53315	20815	1327	113
10:04:27	41973	53315	20815	1327	113
10:04:29	41975	53315	20815	1327	113
10:04:32	41973	53315	20815	1327	113
10:04:34	41974	53315	20815	1327	113
10:04:36	41974	53315	20815	1327	113
10:04:38	41972	53315	20815	1327	113
10:04:42	41971	53315	20815	1327	113
10:04:44	41972	53315	20815	1327	113
10:04:46	41972	53315	20815	1327	113
10:04:48	41973	53315	20815	1327	113
10:04:50	41973	53315	20815	1327	113
10:04:52	42396	53231	20860	1327	113
10:04:54	41845	53315	20848	1327	113
10:04:56	41858	53315	20863	1329	113
10:04:58	41871	53315	20863	1329	113
10:05:00	41895	53315	20863	1329	113
10:05:02	41902	53315	20863	1329	113
10:05:04	41898	53315	20867	1329	113
10:05:07	41908	53315	20867	1329	113
10:05:09	41927	53315	20852	1329	113
10:05:11	41929	53315	20852	1329	113
10:05:13	41930	53315	20852	1329	113
10:05:15	41905	53315	20870	1329	113
10:05:17	41912	53315	20848	1329	113
10:05:19	41859	53315	20854	1329	113
10:05:21	41567	53315	20862	1329	113
10:05:23	41568	53315	20873	1329	113
10:05:25	41517	53315	20874	1329	113
10:05:27	41486	53315	20879	1329	113
10:05:29	41488	53315	20879	1329	113
10:05:31	41489	53315	20879	1329	113
10:05:33	41491	53315	20879	1329	113
10:05:35	41496	53315	20876	1329	113
10:05:37	41496	53315	20876	1329	113
10:05:39	41499	53315	20876	1329	113
10:05:41	41501	53315	20876	1329	113
10:05:43	41502	53315	20876	1329	113
10:05:45	41502	53315	20876	1329	113
10:05:47	41501	53315	20876	1329	113
10:05:49	41507	53315	20876	1329	113
10:05:51	41502	53315	20876	1329	113
10:05:53	41498	53315	20876	1329	113
10:05:55	41501	53315	20876	1329	113
10:05:57	41502	53315	20876	1329	113
10:05:59	41504	53315	20876	1329	113
10:06:01	41504	53315	20876	1329	113
10:06:04	41502	53315	20876	1329	113
10:06:06	41505	53315	20876	1329	113
10:06:08	41504	53315	20876	1329	113
10:06:10	41256	53315	21123	1329	113
10:06:12	41146	53315	21237	1329	113
10:06:14	41146	53315	21237	1329	113
10:06:16	41145	53315	21237	1329	113
10:06:18	41141	53315	21237	1329	113
10:06:20	41143	53315	21237	1329	113
10:06:22	41140	53315	21237	1329	113
10:06:24	41140	53315	21237	1329	113
10:06:26	41140	53315	21237	1329	113
10:06:28	41143	53315	21237	1329	113
10:06:30	41137	53315	21237	1329	113
10:06:32	41142	53315	21237	1329	113
10:06:34	41142	53315	21237	1329	113
10:06:36	41144	53315	21237	1329	113
10:06:38	41143	53315	21237	1329	113
10:06:41	41145	53315	21237	1329	113
10:06:43	41148	53315	21237	1329	113
10:06:45	41148	53315	21237	1329	113
10:06:47	41148	53315	21237	1329	113
10:06:49	41148	53315	21237	1329	113
10:06:51	41148	53315	21237	1329	113
10:06:53	41147	53315	21237	1329	113
10:06:55	41151	53315	21237	1329	113
10:06:57	41151	53315	21237	1329	113
10:06:59	41150	53315	21237	1329	113
10:07:01	41149	53315	21237	1329	113
10:07:03	41149	53315	21237	1329	113
10:07:05	41148	53315	21237	1329	113
10:07:07	41150	53315	21237	1329	113
10:07:09	41147	53315	21237	1329	113
10:07:11	41150	53315	21237	1329	113
10:07:13	41147	53315	21237	1329	113
10:07:16	41147	53315	21237	1329	113
10:07:18	41144	53315	21237	1329	113
10:07:20	41143	53315	21237	1329	113
10:07:22	41140	53315	21237	1329	113
10:07:24	41139	53315	21237	1329	113
10:07:26	41139	53315	21237	1329	113
10:07:28	41143	53315	21237	1329	113
10:07:30	41143	53315	21237	1329	113
10:07:32	41145	53315	21237	1329	113
10:07:34	41146	53315	21237	1329	113
10:07:36	41145	53315	21237	1329	113
10:07:38	41142	53315	21237	1329	113
10:07:40	41144	53315	21237	1329	113
10:07:42	41141	53315	21237	1329	113
10:07:44	41143	53315	21237	1329	113
10:07:46	41141	53315	21237	1329	113
10:07:49	41143	53315	21237	1329	113
10:07:51	41138	53315	21237	1329	113
10:07:53	41138	53315	21237	1329	113
10:07:55	41141	53315	21237	1329	113
10:07:57	41142	53315	21237	1329	113
10:07:59	41143	53315	21237	1329	113
10:08:01	41374	53315	21015	1329	113
10:08:03	41371	53315	21015	1329	113
10:08:05	41370	53315	21015	1329	113
10:08:07	41367	53315	21015	1329	113
10:08:09	41364	53315	21015	1329	113
10:08:11	41363	53315	21015	1329	113
10:08:13	41245	53315	21138	1329	113
10:08:15	41246	53315	21138	1329	113
10:08:17	41246	53315	21138	1329	113
10:08:19	41243	53315	21138	1329	113
10:08:21	41241	53315	21138	1329	113
10:08:24	41284	53315	21078	1329	113
10:08:26	41288	53315	21078	1329	113
10:08:28	41292	53315	21078	1329	113
10:08:30	41296	53315	21078	1329	113
10:08:32	41299	53315	21078	1329	113
10:08:34	41300	53315	21078	1329	113
10:08:36	41305	53315	21078	1329	113
10:08:38	41306	53315	21078	1329	113
10:08:40	41309	53315	21078	1329	113
10:08:42	41311	53315	21078	1329	113
10:08:44	41309	53315	21078	1329	113
10:08:46	41309	53315	21078	1329	113
10:08:48	41308	53315	21078	1329	113
10:08:50	41307	53315	21078	1329	113
10:08:52	41305	53315	21078	1329	113
10:08:54	41303	53315	21078	1329	113
10:08:56	41267	53315	21087	1329	113
10:08:58	41284	53315	21087	1329	113
10:09:01	41260	53315	21122	1329	113
10:09:03	41285	53315	21116	1329	113
10:09:05	41303	53315	21117	1329	113
10:09:07	41314	53315	21117	1329	113
10:09:09	41329	53315	21107	1329	113
10:09:11	41337	53315	21107	1329	113
10:09:13	41342	53315	21107	1329	113
10:09:15	41348	53315	21107	1329	113
10:09:17	41351	53315	21107	1329	113
10:09:19	41353	53315	21107	1329	113
10:09:21	41352	53315	21107	1329	113
10:09:23	41353	53315	21107	1329	113
10:09:25	41353	53315	21107	1329	113
10:09:27	41356	53315	21107	1329	113
10:09:29	41355	53315	21107	1329	113
10:09:31	41353	53315	21107	1329	113
10:09:33	41352	53315	21107	1329	113
10:09:35	41345	53315	21107	1329	113
10:09:37	41347	53315	21107	1329	113
10:09:39	41346	53315	21107	1329	113
10:09:42	41349	53315	21107	1329	113
10:09:44	41353	53315	21107	1329	113
10:09:46	41298	53315	21107	1329	113
10:09:48	41297	53315	21107	1329	113
10:09:50	41292	53320	21107	1329	113
10:09:52	41292	53320	21107	1329	113
10:09:54	41292	53320	21107	1329	113
10:09:56	41292	53320	21107	1329	113
10:09:58	41294	53320	21107	1329	113
10:10:00	41293	53320	21107	1329	113
10:10:02	41294	53320	21107	1329	113
10:10:04	41293	53320	21107	1329	113
10:10:06	41289	53320	21107	1329	113
10:10:08	41291	53320	21107	1329	113
10:10:10	41290	53320	21107	1329	113
10:10:12	41291	53320	21107	1329	113
10:10:14	41291	53320	21107	1329	113
10:10:16	41294	53320	21107	1329	113
10:10:18	41299	53320	21107	1329	113
10:10:20	41304	53320	21107	1329	113
10:10:22	41306	53320	21107	1329	113
10:10:24	41304	53320	21107	1329	113
10:10:26	41336	53320	21107	1329	113
10:10:28	41338	53320	21107	1329	113
10:10:30	41347	53320	21107	1329	113
10:10:32	41348	53320	21107	1329	113
10:10:35	41346	53320	21107	1329	113
10:10:37	41344	53320	21107	1329	113
10:10:39	41342	53320	21107	1329	113
10:10:41	41345	53320	21107	1329	113
10:10:43	41343	53320	21107	1329	113
10:10:45	41342	53320	21107	1329	113
10:10:47	41338	53320	21107	1329	113
10:10:49	41338	53320	21107	1329	113
10:10:51	41338	53320	21107	1329	113
10:10:53	41246	53320	21178	1330	113
10:10:55	41250	53320	21188	1331	113
10:10:57	41248	53320	21189	1331	113
10:10:59	41221	53320	21233	1331	113
10:11:01	41193	53320	21254	1331	113
10:11:03	41195	52760	21233	1331	113
10:11:05	41222	53320	21216	1331	113
10:11:07	41203	53320	21216	1331	113
10:11:09	41205	53320	21216	1331	113
10:11:11	41205	53320	21216	1331	113
10:11:13	41204	53320	21233	1331	113
10:11:15	41214	53320	21233	1331	113
10:11:17	41169	53320	21219	1331	113
10:11:19	41111	53320	21229	1331	113
10:11:21	40997	53320	21231	1331	113
10:11:23	40963	53320	21256	1331	113
10:11:25	40961	53320	21266	1331	113
10:11:27	40961	53320	21266	1331	113
10:11:30	40965	53320	21266	1331	113
10:11:32	40963	53320	21266	1331	113
10:11:34	40966	53320	21263	1331	113
10:11:36	40970	53320	21263	1331	113
10:11:38	40978	53320	21263	1331	113
10:11:40	40978	53320	21263	1331	113
10:11:42	40982	53320	21263	1331	113
10:11:44	40984	53320	21263	1331	113
10:11:46	40985	53320	21263	1331	113
10:11:48	40980	53320	21263	1331	113
10:11:50	40980	53320	21263	1331	113
10:11:52	40980	53320	21263	1331	113
10:11:54	40979	53320	21263	1331	113
10:11:56	40979	53320	21263	1331	113
10:11:58	40981	53320	21263	1331	113
10:12:00	40981	53320	21263	1331	113
10:12:02	40978	53320	21263	1331	113
10:12:04	40978	53320	21263	1331	113
10:12:06	40979	53320	21263	1331	113
10:12:08	40724	53320	21509	1331	113
10:12:10	40615	53320	21622	1331	113
10:12:12	40615	53320	21622	1331	113
10:12:14	40615	53320	21622	1331	113
10:12:16	40616	53320	21622	1331	113
10:12:19	40616	53320	21622	1331	113
10:12:21	40614	53320	21622	1331	113
10:12:23	40614	53320	21622	1331	113
10:12:25	40613	53320	21622	1331	113
10:12:27	40613	53320	21622	1331	113
10:12:29	40612	53320	21622	1331	113
10:12:31	40611	53320	21622	1331	113
10:12:33	40612	53320	21622	1331	113
10:12:35	40614	53320	21622	1331	113
10:12:37	40615	53320	21622	1331	113
10:12:39	40621	53320	21622	1331	113
10:12:41	40622	53320	21622	1331	113
10:12:43	40621	53320	21622	1331	113
10:12:45	40621	53320	21622	1331	113
10:12:47	40614	53320	21622	1331	113
10:12:49	40615	53320	21622	1331	113
10:12:52	40614	53320	21622	1331	113
10:12:54	40614	53320	21622	1331	113
10:12:56	40614	53320	21622	1331	113
10:12:58	40616	53320	21622	1331	113
10:13:00	40616	53320	21622	1331	113
10:13:02	40617	53320	21622	1331	113
10:13:04	40616	53320	21622	1331	113
10:13:06	40616	53320	21622	1331	113
10:13:08	40616	53320	21622	1331	113
10:13:10	40616	53320	21622	1331	113
10:13:12	40615	53320	21622	1331	113
10:13:14	40616	53320	21622	1331	113
10:13:16	40616	53320	21622	1331	113
10:13:18	40615	53320	21622	1331	113
10:13:20	40618	53320	21622	1331	113
10:13:22	40617	53320	21622	1331	113
10:13:24	40620	53320	21622	1331	113
10:13:26	40617	53320	21622	1331	113
10:13:29	40623	53320	21622	1331	113
10:13:31	40623	53320	21622	1331	113
10:13:33	40623	53320	21622	1331	113
10:13:35	40624	53320	21622	1331	113
10:13:37	40625	53320	21622	1331	113
10:13:39	40621	53320	21622	1331	113
10:13:41	40620	53320	21622	1331	113
10:13:43	40621	53320	21622	1331	113
10:13:45	40621	53320	21622	1331	113
10:13:47	40620	53320	21622	1331	113
10:13:49	40620	53320	21622	1331	113
10:13:51	40621	53320	21622	1331	113
10:13:53	40621	53320	21622	1331	113
10:13:55	40620	53320	21622	1331	113
10:13:57	40619	53320	21622	1331	113
10:13:59	40620	53320	21622	1331	113
10:14:01	40622	53320	21622	1331	113
10:14:04	40622	53320	21622	1331	113
10:14:06	40616	53320	21622	1331	113
10:14:08	40617	53320	21622	1331	113
10:14:10	40613	53320	21622	1331	113
10:14:12	40616	53320	21622	1331	113
10:14:14	40619	53320	21622	1331	113
10:14:16	40620	53320	21622	1331	113
10:14:18	40618	53320	21622	1331	113
10:14:20	40615	53320	21622	1331	113
10:14:22	40620	53320	21622	1331	113
10:14:24	40624	53320	21622	1331	113
10:14:26	40627	53320	21622	1331	113
10:14:28	40860	53320	21399	1331	113
10:14:30	40858	53320	21399	1331	113
10:14:32	40858	53320	21399	1331	113
10:14:34	40855	53320	21399	1331	113
10:14:36	40856	53320	21399	1331	113
10:14:38	40856	53320	21399	1331	113
10:14:42	40855	53320	21399	1331	113
10:14:44	40694	53320	21544	1331	113
10:14:46	40696	53320	21544	1331	113
10:14:48	40695	53320	21544	1331	113
10:14:50	40695	53320	21544	1331	113
10:14:52	40695	53320	21544	1331	113
10:14:54	40697	53320	21544	1331	113
10:14:56	40779	53320	21463	1331	113
10:14:58	40777	53320	21463	1331	113
10:15:00	40778	53320	21463	1331	113
10:15:02	40777	53320	21463	1331	113
10:15:04	40781	53320	21463	1331	113
10:15:06	40782	53320	21463	1331	113
10:15:08	40784	53320	21463	1331	113
10:15:13	40787	53320	21463	1331	113
10:15:15	40791	53320	21463	1331	113
10:15:17	40790	53320	21463	1331	113
10:15:19	40791	53320	21463	1331	113
10:15:21	40790	53320	21463	1331	113
10:15:23	40791	53320	21463	1331	113
10:15:25	40788	53320	21463	1331	113
10:15:27	40789	53320	21463	1331	113
10:15:29	40378	53320	21473	1331	113
10:15:31	40699	53320	21473	1331	113
10:15:33	40674	53320	21510	1331	113
10:15:35	40705	53320	21492	1331	113
10:15:37	40720	53320	21492	1331	113
10:15:39	40727	53320	21492	1331	113
10:15:41	40736	53320	21492	1331	113
10:15:43	40740	53320	21492	1331	113
10:15:45	40742	53320	21492	1331	113
10:15:47	40740	53320	21492	1331	113
10:15:49	40743	53320	21492	1331	113
10:15:51	40748	53320	21492	1331	113
10:15:53	40755	53320	21492	1331	113
10:15:55	40753	53320	21492	1331	113
10:15:57	40753	53320	21492	1331	113
10:15:59	40753	53320	21492	1331	113
10:16:01	40753	53320	21492	1331	113
10:16:03	40754	53320	21492	1331	113
10:16:05	40752	53320	21492	1331	113
10:16:08	40754	53320	21492	1331	113
10:16:11	40752	53320	21492	1331	113
10:16:13	40689	53320	21492	1331	113
10:16:15	40689	53320	21492	1331	113
10:16:17	40690	53320	21492	1331	113
10:16:19	40690	53320	21492	1331	113
10:16:21	40692	53320	21492	1331	113
10:16:23	40689	53320	21492	1331	113
10:16:25	40687	53320	21492	1331	113
10:16:27	40689	53320	21492	1331	113
10:16:29	40691	53320	21492	1331	113
10:16:31	40690	53320	21492	1331	113
10:16:33	40693	53320	21492	1331	113
10:16:35	40692	53320	21492	1331	113
10:16:37	40694	53320	21492	1331	113
10:16:40	40703	53320	21492	1331	113
10:16:42	40708	53320	21492	1331	113
10:16:44	40709	53320	21492	1331	113
10:16:46	40712	53320	21492	1331	113
10:16:48	40755	53320	21492	1331	113
10:16:50	40756	53320	21492	1331	113
10:16:52	40750	53320	21492	1331	113
10:16:54	40754	53320	21492	1331	113
10:16:56	40753	53320	21492	1331	113
10:16:58	40752	53320	21492	1331	113
10:17:00	40754	53320	21492	1331	113
10:17:02	40749	53320	21492	1331	113
10:17:04	40749	53320	21492	1331	113
10:17:06	40749	53320	21492	1331	113
10:17:08	40752	53320	21492	1331	113
10:17:10	40745	53320	21492	1331	113
10:17:12	40747	53320	21492	1331	113
10:17:14	40748	53320	21492	1331	113
10:17:16	40748	53320	21492	1331	113
10:17:18	40747	53320	21492	1331	113
10:17:20	40748	53320	21492	1331	113
10:17:22	40747	53320	21492	1331	113
10:17:24	40745	53320	21492	1331	113
10:17:26	40746	53320	21492	1331	113
10:17:28	40747	53320	21492	1331	113
10:17:30	40745	53320	21492	1331	113
10:17:32	40748	53320	21492	1331	113
10:17:35	40745	53320	21492	1331	113
10:17:37	40745	53320	21492	1331	113
10:17:39	40744	53320	21492	1331	113
10:17:43	40746	53320	21492	1331	113
10:17:45	40752	53320	21492	1331	113
10:17:47	40749	53320	21492	1331	113
10:17:49	40749	53320	21492	1331	113
10:17:51	40745	53320	21492	1331	113
10:17:53	40747	53320	21492	1331	113
10:17:55	40748	53320	21492	1331	113
10:17:57	40744	53320	21492	1331	113
10:17:59	40744	53320	21492	1331	113
10:18:01	40743	53320	21492	1331	113
10:18:03	40744	53320	21493	1331	113
10:18:05	40748	53320	21493	1331	113
10:18:07	40748	53320	21493	1331	113
10:18:09	40742	53320	21493	1331	113
10:18:12	40742	53320	21493	1331	113
10:18:14	40748	53320	21493	1331	113
10:18:16	40743	53320	21493	1331	113
10:18:18	40744	53320	21493	1331	113
10:18:20	40745	53320	21493	1331	113
10:18:22	40745	53320	21493	1331	113
10:18:24	40747	53320	21493	1331	113
10:18:26	40743	53320	21493	1331	113
10:18:28	40739	53320	21493	1331	113
10:18:30	40740	53320	21493	1331	113
10:18:32	40740	53320	21493	1331	113
10:18:34	40741	53320	21493	1331	113
10:18:36	40743	53320	21493	1331	113
10:18:38	40775	53661	21539	1331	113
10:18:40	40262	53661	21561	1332	113
10:18:42	40377	53662	21539	1332	113
10:18:44	40353	53662	21539	1332	113
10:18:46	40333	53662	21587	1332	113
10:18:49	40336	53662	21587	1332	113
10:18:51	40352	53662	21565	1332	113
10:18:53	40350	53662	21565	1332	113
10:18:55	40330	53662	21587	1332	113
10:18:57	40339	53662	21565	1332	113
10:18:59	40331	53667	21565	1332	113
10:19:01	40344	53667	21565	1332	113
10:19:03	40327	53667	21587	1332	113
10:19:05	40782	53667	21587	1332	113
10:19:07	40349	53667	21565	1332	113
10:19:09	40249	53667	21626	1332	113
10:19:11	40169	53667	21656	1332	113
10:19:13	40141	53667	21672	1332	113
10:19:15	40126	53667	21673	1332	113
10:19:17	40088	53667	21683	1332	113
10:19:19	40087	53667	21683	1332	113
10:19:21	40086	53667	21683	1332	113
10:19:23	40087	53667	21679	1332	113
10:19:25	40090	53667	21679	1332	113
10:19:27	40095	53667	21679	1332	113
10:19:29	40099	53667	21679	1332	113
10:19:31	40102	53667	21679	1332	113
10:19:33	40102	53667	21679	1332	113
