tp	kind	old_status	call	call_arity	old_arity	new_arity	test_path	cfg_test	same_crate	symbol	file	line	commit
False	signature_unchanged	moved	False	None	0	0	False	False	True	try_open_features	sovereign/crates/sovereign-cli-llm/src/awareness_cmd/timeline.rs	25	27c0fe0313913b01480c572af649a3ac1c9a248f
True	signature_unchanged	moved	True	1	1	1	False	True	True	cmd_suggest	sovereign/crates/sovereign-cli-llm/src/awareness_cmd/mod.rs	103	27c0fe0313913b01480c572af649a3ac1c9a248f
True	signature_unchanged	moved	True	1	1	1	False	True	True	cmd_timeline	sovereign/crates/sovereign-cli-llm/src/awareness_cmd/mod.rs	98	27c0fe0313913b01480c572af649a3ac1c9a248f
True	signature_unchanged	moved	True	1	1	1	False	True	True	cmd_trace	sovereign/crates/sovereign-cli-llm/src/awareness_cmd/mod.rs	104	27c0fe0313913b01480c572af649a3ac1c9a248f
True	return_or_generics_only	same_path	True	2	2	2	False	False	True	finalize_configurations	sovereign/crates/sovereign-cli-llm/src/enrich_cmd/workflow_primitives.rs	356	2dd18bd0be2a67ff32173ceb367992ef191d93cc
False	return_or_generics_only	same_path	False	None	2	2	False	False	True	finalize_configurations	sovereign/crates/sovereign-cli-llm/src/enrich_cmd/workflow_primitives.rs	19	2dd18bd0be2a67ff32173ceb367992ef191d93cc
False	return_or_generics_only	same_path	True	2	2	2	False	False	True	finalize_configurations	sovereign/crates/sovereign-cli-llm/src/enrich_cmd/atlas_configuration.rs	182	2dd18bd0be2a67ff32173ceb367992ef191d93cc
False	new_function	absent	True	2	None	1	False	False	True	run_cluster	sovereign/crates/sovereign-cli-llm/src/enrich_cmd/atlas_phase_cmd.rs	746	2dd18bd0be2a67ff32173ceb367992ef191d93cc
False	new_function	absent	True	1	None	1	False	False	True	run_cluster	sovereign/crates/sovereign-cli-llm/src/enrich_cmd/atlas_phase_cmd.rs	139	2dd18bd0be2a67ff32173ceb367992ef191d93cc
True	new_function	absent	True	1	None	1	False	False	True	run_cluster	sovereign/crates/sovereign-cli-llm/src/enrich_cmd/build.rs	565	2dd18bd0be2a67ff32173ceb367992ef191d93cc
False	new_function	absent	True	2	None	2	False	False	True	render_cluster	sovereign/crates/sovereign-cli-llm/src/enrich_cmd/atlas_phase_cmd.rs	141	2dd18bd0be2a67ff32173ceb367992ef191d93cc
True	new_function	absent	True	2	None	2	False	False	True	render_cluster	sovereign/crates/sovereign-cli-llm/src/enrich_cmd/build.rs	567	2dd18bd0be2a67ff32173ceb367992ef191d93cc
True	new_function	absent	True	1	None	1	False	False	True	run_name	sovereign/crates/sovereign-cli-llm/src/enrich_cmd/build.rs	580	2dd18bd0be2a67ff32173ceb367992ef191d93cc
False	new_function	absent	True	1	None	1	False	False	True	run_name	sovereign/crates/sovereign-cli-llm/src/enrich_cmd/atlas_phase_cmd.rs	560	2dd18bd0be2a67ff32173ceb367992ef191d93cc
True	new_function	absent	True	1	None	1	False	False	True	render_name	sovereign/crates/sovereign-cli-llm/src/enrich_cmd/build.rs	582	2dd18bd0be2a67ff32173ceb367992ef191d93cc
False	new_function	absent	True	1	None	1	False	False	True	render_name	sovereign/crates/sovereign-cli-llm/src/enrich_cmd/atlas_phase_cmd.rs	562	2dd18bd0be2a67ff32173ceb367992ef191d93cc
False	signature_unchanged	moved	True	0	0	0	False	False	True	primary_text	sovereign/crates/sovereign-cli-llm/src/enrich_cmd/eval/axis_driver.rs	510	32ba1548acb5714991866783877add71eb18d414
False	signature_unchanged	moved	True	0	0	0	False	False	True	primary_text	sovereign/crates/sovereign-cli-llm/src/enrich_cmd/eval/axis_driver.rs	413	32ba1548acb5714991866783877add71eb18d414
True	signature_unchanged	moved	True	0	0	0	False	False	True	primary_text	sovereign/crates/sovereign-cli-llm/src/enrich_cmd/eval/adjudicate.rs	194	32ba1548acb5714991866783877add71eb18d414
False	signature_unchanged	moved	True	0	0	0	False	False	True	primary_text	sovereign/crates/sovereign-cli-llm/src/enrich_cmd/eval/axis_driver.rs	525	32ba1548acb5714991866783877add71eb18d414
False	signature_unchanged	moved	True	0	0	0	False	False	True	primary_text	sovereign/crates/sovereign-cli-llm/src/enrich_cmd/eval/axis_driver.rs	322	32ba1548acb5714991866783877add71eb18d414
False	signature_unchanged	moved	True	0	0	0	False	False	True	primary_text	sovereign/crates/sovereign-cli-llm/src/enrich_cmd/eval/axis_driver.rs	373	32ba1548acb5714991866783877add71eb18d414
False	signature_unchanged	moved	True	0	0	0	False	False	True	primary_text	sovereign/crates/sovereign-cli-llm/src/enrich_cmd/eval/axis_driver.rs	392	32ba1548acb5714991866783877add71eb18d414
False	signature_unchanged	moved	True	0	0	0	False	False	True	primary_text	sovereign/crates/sovereign-cli-llm/src/enrich_cmd/eval/axis_driver.rs	443	32ba1548acb5714991866783877add71eb18d414
False	signature_unchanged	moved	True	0	0	0	False	False	True	primary_text	sovereign/crates/sovereign-cli-llm/src/enrich_cmd/eval/axis_driver.rs	520	32ba1548acb5714991866783877add71eb18d414
True	return_or_generics_only	moved	True	2	2	2	False	False	True	collect_axis_atoms	sovereign/crates/sovereign-cli-llm/src/enrich_cmd/eval/adjudicate.rs	216	32ba1548acb5714991866783877add71eb18d414
False	return_or_generics_only	moved	True	2	2	2	False	False	True	collect_axis_atoms	sovereign/crates/sovereign-cli-llm/src/enrich_cmd/eval/axis_driver.rs	491	32ba1548acb5714991866783877add71eb18d414
True	return_or_generics_only	moved	True	2	2	2	False	False	True	collect_axis_atoms	sovereign/crates/sovereign-cli-llm/src/enrich_cmd/eval/adjudicate.rs	190	32ba1548acb5714991866783877add71eb18d414
False	signature_unchanged	moved	True	2	2	2	False	False	True	axis_expectations	sovereign/crates/sovereign-cli-llm/src/enrich_cmd/eval/axis_driver.rs	476	32ba1548acb5714991866783877add71eb18d414
True	signature_unchanged	moved	True	2	2	2	False	False	True	axis_expectations	sovereign/crates/sovereign-cli-llm/src/enrich_cmd/eval/adjudicate.rs	186	32ba1548acb5714991866783877add71eb18d414
True	signature_unchanged	moved	True	2	2	2	False	False	True	axis_expectations	sovereign/crates/sovereign-cli-llm/src/enrich_cmd/eval/adjudicate.rs	212	32ba1548acb5714991866783877add71eb18d414
False	return_or_generics_only	moved	True	3	3	3	False	False	True	matches_axis	sovereign/crates/sovereign-cli-llm/src/enrich_cmd/eval/axis_driver.rs	494	32ba1548acb5714991866783877add71eb18d414
False	return_or_generics_only	moved	True	3	3	3	False	False	True	matches_axis	sovereign/crates/sovereign-cli-llm/src/enrich_cmd/eval/axis_driver.rs	522	32ba1548acb5714991866783877add71eb18d414
True	return_or_generics_only	moved	True	3	3	3	False	False	True	matches_axis	sovereign/crates/sovereign-cli-llm/src/enrich_cmd/eval/adjudicate.rs	191	32ba1548acb5714991866783877add71eb18d414
True	return_or_generics_only	moved	True	3	3	3	False	False	True	score_axis	sovereign/crates/sovereign-cli-llm/src/enrich_cmd/eval/scorers.rs	68	32ba1548acb5714991866783877add71eb18d414
True	signature_unchanged	moved	True	2	2	2	False	True	True	matches_any_with_morphology	sovereign/crates/sovereign-cli-llm/src/enrich_cmd/eval/mod.rs	452	32ba1548acb5714991866783877add71eb18d414
True	signature_unchanged	moved	True	2	2	2	False	True	True	matches_any_with_morphology	sovereign/crates/sovereign-cli-llm/src/enrich_cmd/eval/mod.rs	400	32ba1548acb5714991866783877add71eb18d414
True	signature_unchanged	moved	True	2	2	2	False	False	True	matches_any_with_morphology	sovereign/crates/sovereign-cli-llm/src/enrich_cmd/eval/scorers.rs	983	32ba1548acb5714991866783877add71eb18d414
True	signature_unchanged	moved	True	2	2	2	False	False	True	matches_any_with_morphology	sovereign/crates/sovereign-cli-llm/src/enrich_cmd/eval/scorers.rs	812	32ba1548acb5714991866783877add71eb18d414
True	signature_unchanged	moved	True	2	2	2	False	False	True	matches_any_with_morphology	sovereign/crates/sovereign-cli-llm/src/enrich_cmd/eval/scorers.rs	940	32ba1548acb5714991866783877add71eb18d414
True	signature_unchanged	moved	True	2	2	2	False	False	True	matches_any_with_morphology	sovereign/crates/sovereign-cli-llm/src/enrich_cmd/eval/scorers.rs	1004	32ba1548acb5714991866783877add71eb18d414
True	signature_unchanged	moved	True	2	2	2	False	False	True	matches_any_with_morphology	sovereign/crates/sovereign-cli-llm/src/enrich_cmd/eval/scorers.rs	1010	32ba1548acb5714991866783877add71eb18d414
True	signature_unchanged	moved	True	2	2	2	False	True	True	matches_any_with_morphology	sovereign/crates/sovereign-cli-llm/src/enrich_cmd/eval/mod.rs	424	32ba1548acb5714991866783877add71eb18d414
True	signature_unchanged	moved	True	2	2	2	False	False	True	matches_any_with_morphology	sovereign/crates/sovereign-cli-llm/src/enrich_cmd/eval/scorers.rs	943	32ba1548acb5714991866783877add71eb18d414
True	signature_unchanged	moved	True	2	2	2	False	True	True	matches_any_with_morphology	sovereign/crates/sovereign-cli-llm/src/enrich_cmd/eval/mod.rs	436	32ba1548acb5714991866783877add71eb18d414
True	signature_unchanged	moved	True	2	2	2	False	False	True	matches_any_with_morphology	sovereign/crates/sovereign-cli-llm/src/enrich_cmd/eval/scorers.rs	982	32ba1548acb5714991866783877add71eb18d414
True	signature_unchanged	moved	True	2	2	2	False	False	True	matches_any_with_morphology	sovereign/crates/sovereign-cli-llm/src/enrich_cmd/eval/scorers.rs	1003	32ba1548acb5714991866783877add71eb18d414
True	signature_unchanged	moved	True	2	2	2	False	False	True	matches_any_with_morphology	sovereign/crates/sovereign-cli-llm/src/enrich_cmd/eval/scorers.rs	942	32ba1548acb5714991866783877add71eb18d414
True	signature_unchanged	moved	True	2	2	2	False	False	True	matches_any_with_morphology	sovereign/crates/sovereign-cli-llm/src/enrich_cmd/eval/scorers.rs	1009	32ba1548acb5714991866783877add71eb18d414
True	signature_unchanged	moved	True	2	2	2	False	True	True	matches_any_with_morphology	sovereign/crates/sovereign-cli-llm/src/enrich_cmd/eval/mod.rs	435	32ba1548acb5714991866783877add71eb18d414
True	signature_unchanged	moved	True	2	2	2	False	True	True	matches_any_with_morphology	sovereign/crates/sovereign-cli-llm/src/enrich_cmd/eval/mod.rs	444	32ba1548acb5714991866783877add71eb18d414
True	signature_unchanged	moved	True	2	2	2	False	False	True	matches_any_with_morphology	sovereign/crates/sovereign-cli-llm/src/enrich_cmd/eval/scorers.rs	981	32ba1548acb5714991866783877add71eb18d414
True	signature_unchanged	moved	True	2	2	2	False	False	True	matches_any_with_morphology	sovereign/crates/sovereign-cli-llm/src/enrich_cmd/eval/scorers.rs	984	32ba1548acb5714991866783877add71eb18d414
True	signature_unchanged	moved	True	2	2	2	False	True	True	matches_any_with_morphology	sovereign/crates/sovereign-cli-llm/src/enrich_cmd/eval/mod.rs	407	32ba1548acb5714991866783877add71eb18d414
True	signature_unchanged	moved	True	2	2	2	False	True	True	matches_any_with_morphology	sovereign/crates/sovereign-cli-llm/src/enrich_cmd/eval/mod.rs	413	32ba1548acb5714991866783877add71eb18d414
True	signature_unchanged	moved	True	2	2	2	False	False	True	matches_any_with_morphology	sovereign/crates/sovereign-cli-llm/src/enrich_cmd/eval/scorers.rs	941	32ba1548acb5714991866783877add71eb18d414
True	signature_unchanged	moved	True	2	2	2	False	False	True	matches_any_with_morphology	sovereign/crates/sovereign-cli-llm/src/enrich_cmd/eval/scorers.rs	1005	32ba1548acb5714991866783877add71eb18d414
True	signature_unchanged	moved	True	2	2	2	False	False	True	matches_any_with_morphology	sovereign/crates/sovereign-cli-llm/src/enrich_cmd/eval/scorers.rs	1002	32ba1548acb5714991866783877add71eb18d414
True	signature_unchanged	moved	True	2	2	2	False	True	True	matches_any_with_morphology	sovereign/crates/sovereign-cli-llm/src/enrich_cmd/eval/mod.rs	428	32ba1548acb5714991866783877add71eb18d414
True	signature_unchanged	moved	True	2	2	2	False	False	True	matches_any_with_morphology	sovereign/crates/sovereign-cli-llm/src/enrich_cmd/eval/scorers.rs	1008	32ba1548acb5714991866783877add71eb18d414
True	signature_unchanged	moved	True	2	2	2	False	False	True	matches_any_with_morphology	sovereign/crates/sovereign-cli-llm/src/enrich_cmd/eval/scorers.rs	1011	32ba1548acb5714991866783877add71eb18d414
True	signature_unchanged	moved	True	3	3	3	False	False	True	any_match_in_list	sovereign/crates/sovereign-cli-llm/src/enrich_cmd/eval/scorers.rs	165	32ba1548acb5714991866783877add71eb18d414
True	signature_unchanged	moved	True	0	0	0	False	True	True	unmatched_rate	sovereign/crates/sovereign-cli-llm/src/enrich_cmd/eval/mod.rs	320	32ba1548acb5714991866783877add71eb18d414
True	signature_unchanged	moved	True	0	0	0	False	True	True	unmatched_rate	sovereign/crates/sovereign-cli-llm/src/enrich_cmd/eval/mod.rs	327	32ba1548acb5714991866783877add71eb18d414
True	signature_unchanged	moved	True	0	0	0	False	False	True	unmatched_rate	sovereign/crates/sovereign-cli-llm/src/enrich_cmd/eval/mod.rs	190	32ba1548acb5714991866783877add71eb18d414
True	signature_unchanged	moved	True	0	0	0	False	True	True	unmatched_rate	sovereign/crates/sovereign-cli-llm/src/enrich_cmd/eval/mod.rs	359	32ba1548acb5714991866783877add71eb18d414
True	signature_unchanged	moved	True	1	1	1	False	True	True	truncate_label	sovereign/crates/sovereign-cli-llm/src/enrich_cmd/eval/mod.rs	365	32ba1548acb5714991866783877add71eb18d414
True	signature_unchanged	moved	True	1	1	1	False	True	True	truncate_label	sovereign/crates/sovereign-cli-llm/src/enrich_cmd/eval/mod.rs	367	32ba1548acb5714991866783877add71eb18d414
False	signature_unchanged	moved	True	1	1	1	False	False	True	truncate_label	sovereign/crates/sovereign-cli-llm/src/enrich_cmd/eval/matching.rs	251	32ba1548acb5714991866783877add71eb18d414
True	signature_unchanged	moved	True	4	4	4	False	False	True	tally_unmatched	sovereign/crates/sovereign-cli-llm/src/enrich_cmd/eval/scorers.rs	563	32ba1548acb5714991866783877add71eb18d414
True	signature_unchanged	moved	True	4	4	4	False	False	True	tally_unmatched	sovereign/crates/sovereign-cli-llm/src/enrich_cmd/eval/scorers.rs	1083	32ba1548acb5714991866783877add71eb18d414
True	signature_unchanged	moved	True	4	4	4	False	False	True	tally_unmatched	sovereign/crates/sovereign-cli-llm/src/enrich_cmd/eval/scorers.rs	138	32ba1548acb5714991866783877add71eb18d414
True	signature_unchanged	moved	True	4	4	4	False	False	True	tally_unmatched	sovereign/crates/sovereign-cli-llm/src/enrich_cmd/eval/scorers.rs	617	32ba1548acb5714991866783877add71eb18d414
True	signature_unchanged	moved	True	4	4	4	False	False	True	tally_unmatched	sovereign/crates/sovereign-cli-llm/src/enrich_cmd/eval/scorers.rs	395	32ba1548acb5714991866783877add71eb18d414
True	signature_unchanged	moved	True	4	4	4	False	False	True	tally_unmatched	sovereign/crates/sovereign-cli-llm/src/enrich_cmd/eval/scorers.rs	879	32ba1548acb5714991866783877add71eb18d414
True	signature_unchanged	moved	True	4	4	4	False	False	True	tally_unmatched	sovereign/crates/sovereign-cli-llm/src/enrich_cmd/eval/scorers.rs	1015	32ba1548acb5714991866783877add71eb18d414
True	signature_unchanged	moved	True	4	4	4	False	True	True	tally_unmatched	sovereign/crates/sovereign-cli-llm/src/enrich_cmd/eval/mod.rs	335	32ba1548acb5714991866783877add71eb18d414
True	signature_unchanged	moved	True	4	4	4	False	False	True	tally_unmatched	sovereign/crates/sovereign-cli-llm/src/enrich_cmd/eval/scorers.rs	253	32ba1548acb5714991866783877add71eb18d414
True	signature_unchanged	moved	True	4	4	4	False	False	True	tally_unmatched	sovereign/crates/sovereign-cli-llm/src/enrich_cmd/eval/scorers.rs	336	32ba1548acb5714991866783877add71eb18d414
True	signature_unchanged	moved	True	4	4	4	False	False	True	tally_unmatched	sovereign/crates/sovereign-cli-llm/src/enrich_cmd/eval/axis_driver.rs	517	32ba1548acb5714991866783877add71eb18d414
True	signature_unchanged	moved	True	4	4	4	False	False	True	tally_unmatched	sovereign/crates/sovereign-cli-llm/src/enrich_cmd/eval/scorers.rs	1139	32ba1548acb5714991866783877add71eb18d414
True	signature_unchanged	moved	True	4	4	4	False	False	True	tally_unmatched	sovereign/crates/sovereign-cli-llm/src/enrich_cmd/eval/scorers.rs	460	32ba1548acb5714991866783877add71eb18d414
False	signature_unchanged	moved	True	2	2	2	False	False	True	entity_pool	sovereign/crates/sovereign-cli-llm/src/enrich_cmd/eval/scorers.rs	180	32ba1548acb5714991866783877add71eb18d414
True	signature_unchanged	moved	True	2	2	2	False	False	True	entity_pool	sovereign/crates/sovereign-cli-llm/src/enrich_cmd/eval/adjudicate.rs	109	32ba1548acb5714991866783877add71eb18d414
True	signature_unchanged	moved	True	2	2	2	False	False	True	entity_pool	sovereign/crates/sovereign-cli-llm/src/enrich_cmd/eval/adjudicate.rs	275	32ba1548acb5714991866783877add71eb18d414
True	return_or_generics_only	moved	True	3	3	3	False	False	True	entity_explained	sovereign/crates/sovereign-cli-llm/src/enrich_cmd/eval/adjudicate.rs	110	32ba1548acb5714991866783877add71eb18d414
False	return_or_generics_only	moved	True	3	3	3	False	False	True	entity_explained	sovereign/crates/sovereign-cli-llm/src/enrich_cmd/eval/scorers.rs	257	32ba1548acb5714991866783877add71eb18d414
False	signature_unchanged	moved	True	3	3	3	False	False	True	event_explained	sovereign/crates/sovereign-cli-llm/src/enrich_cmd/eval/scorers.rs	340	32ba1548acb5714991866783877add71eb18d414
True	signature_unchanged	moved	True	3	3	3	False	False	True	event_explained	sovereign/crates/sovereign-cli-llm/src/enrich_cmd/eval/adjudicate.rs	117	32ba1548acb5714991866783877add71eb18d414
True	signature_unchanged	moved	True	3	3	3	False	False	True	state_matches	sovereign/crates/sovereign-cli-llm/src/enrich_cmd/eval/adjudicate.rs	127	32ba1548acb5714991866783877add71eb18d414
False	signature_unchanged	moved	True	3	3	3	False	False	True	state_matches	sovereign/crates/sovereign-cli-llm/src/enrich_cmd/eval/scorers.rs	380	32ba1548acb5714991866783877add71eb18d414
False	signature_unchanged	moved	True	3	3	3	False	False	True	state_matches	sovereign/crates/sovereign-cli-llm/src/enrich_cmd/eval/scorers.rs	410	32ba1548acb5714991866783877add71eb18d414
False	signature_unchanged	moved	True	2	2	2	False	False	True	relation_name_sets	sovereign/crates/sovereign-cli-llm/src/enrich_cmd/eval/scorers.rs	501	32ba1548acb5714991866783877add71eb18d414
True	signature_unchanged	moved	True	2	2	2	False	False	True	relation_name_sets	sovereign/crates/sovereign-cli-llm/src/enrich_cmd/eval/adjudicate.rs	328	32ba1548acb5714991866783877add71eb18d414
False	signature_unchanged	moved	True	2	2	2	False	False	True	relation_name_sets	sovereign/crates/sovereign-cli-llm/src/enrich_cmd/eval/scorers.rs	464	32ba1548acb5714991866783877add71eb18d414
False	signature_unchanged	moved	True	2	2	2	False	False	True	relation_name_sets	sovereign/crates/sovereign-cli-llm/src/enrich_cmd/eval/scorers.rs	539	32ba1548acb5714991866783877add71eb18d414
False	signature_unchanged	moved	True	3	3	3	False	False	True	relation_matches	sovereign/crates/sovereign-cli-llm/src/enrich_cmd/eval/scorers.rs	474	32ba1548acb5714991866783877add71eb18d414
True	signature_unchanged	moved	True	3	3	3	False	False	True	relation_matches	sovereign/crates/sovereign-cli-llm/src/enrich_cmd/eval/adjudicate.rs	138	32ba1548acb5714991866783877add71eb18d414
False	signature_unchanged	moved	True	3	3	3	False	False	True	relation_matches	sovereign/crates/sovereign-cli-llm/src/enrich_cmd/eval/scorers.rs	437	32ba1548acb5714991866783877add71eb18d414
False	return_or_generics_only	moved	True	3	3	3	False	False	True	relation_forbidden_hit	sovereign/crates/sovereign-cli-llm/src/enrich_cmd/eval/scorers.rs	478	32ba1548acb5714991866783877add71eb18d414
True	return_or_generics_only	moved	True	3	3	3	False	False	True	relation_forbidden_hit	sovereign/crates/sovereign-cli-llm/src/enrich_cmd/eval/adjudicate.rs	142	32ba1548acb5714991866783877add71eb18d414
False	return_or_generics_only	moved	True	3	3	3	False	False	True	relation_forbidden_hit	sovereign/crates/sovereign-cli-llm/src/enrich_cmd/eval/scorers.rs	453	32ba1548acb5714991866783877add71eb18d414
True	signature_unchanged	moved	True	2	2	2	False	False	True	question_matches	sovereign/crates/sovereign-cli-llm/src/enrich_cmd/eval/adjudicate.rs	152	32ba1548acb5714991866783877add71eb18d414
False	signature_unchanged	moved	True	2	2	2	False	False	True	question_matches	sovereign/crates/sovereign-cli-llm/src/enrich_cmd/eval/scorers.rs	571	32ba1548acb5714991866783877add71eb18d414
False	signature_unchanged	moved	True	2	2	2	False	False	True	question_matches	sovereign/crates/sovereign-cli-llm/src/enrich_cmd/eval/scorers.rs	555	32ba1548acb5714991866783877add71eb18d414
False	signature_unchanged	moved	True	3	3	3	False	False	True	claim_matches	sovereign/crates/sovereign-cli-llm/src/enrich_cmd/eval/scorers.rs	625	32ba1548acb5714991866783877add71eb18d414
False	signature_unchanged	moved	True	3	3	3	False	False	True	claim_matches	sovereign/crates/sovereign-cli-llm/src/enrich_cmd/eval/scorers.rs	609	32ba1548acb5714991866783877add71eb18d414
True	signature_unchanged	moved	True	3	3	3	False	False	True	claim_matches	sovereign/crates/sovereign-cli-llm/src/enrich_cmd/eval/adjudicate.rs	161	32ba1548acb5714991866783877add71eb18d414
False	signature_unchanged	moved	True	2	2	2	False	False	True	score_edges	sovereign/crates/sovereign-cli-llm/src/enrich_cmd/eval/scorers.rs	84	32ba1548acb5714991866783877add71eb18d414
True	signature_unchanged	moved	True	2	2	2	False	True	True	score_edges	sovereign/crates/sovereign-cli-llm/src/enrich_cmd/eval/mod.rs	783	32ba1548acb5714991866783877add71eb18d414
True	signature_unchanged	moved	True	2	2	2	False	True	True	score_edges	sovereign/crates/sovereign-cli-llm/src/enrich_cmd/eval/mod.rs	683	32ba1548acb5714991866783877add71eb18d414
True	signature_unchanged	moved	True	2	2	2	False	True	True	score_edges	sovereign/crates/sovereign-cli-llm/src/enrich_cmd/eval/mod.rs	689	32ba1548acb5714991866783877add71eb18d414
True	signature_unchanged	moved	True	2	2	2	False	True	True	score_edges	sovereign/crates/sovereign-cli-llm/src/enrich_cmd/eval/mod.rs	669	32ba1548acb5714991866783877add71eb18d414
True	signature_unchanged	moved	True	2	2	2	False	True	True	score_edges	sovereign/crates/sovereign-cli-llm/src/enrich_cmd/eval/mod.rs	714	32ba1548acb5714991866783877add71eb18d414
True	signature_unchanged	moved	True	2	2	2	False	True	True	score_edges	sovereign/crates/sovereign-cli-llm/src/enrich_cmd/eval/mod.rs	762	32ba1548acb5714991866783877add71eb18d414
True	signature_unchanged	moved	True	2	2	2	False	True	True	score_edges	sovereign/crates/sovereign-cli-llm/src/enrich_cmd/eval/mod.rs	730	32ba1548acb5714991866783877add71eb18d414
True	signature_unchanged	moved	True	1	1	1	False	False	True	entities_of_type	sovereign/crates/sovereign-cli-llm/src/enrich_cmd/eval/scorers.rs	274	32ba1548acb5714991866783877add71eb18d414
True	signature_unchanged	moved	True	0	0	0	False	False	True	configurations_inline	sovereign/crates/sovereign-cli-llm/src/enrich_cmd/eval/adjudicate.rs	368	32ba1548acb5714991866783877add71eb18d414
True	signature_unchanged	moved	True	0	0	0	False	False	True	configurations_inline	sovereign/crates/sovereign-cli-llm/src/enrich_cmd/eval/scorers.rs	1105	32ba1548acb5714991866783877add71eb18d414
True	signature_unchanged	moved	True	0	0	0	False	False	True	configurations_inline	sovereign/crates/sovereign-cli-llm/src/enrich_cmd/eval/adjudicate.rs	167	32ba1548acb5714991866783877add71eb18d414
True	signature_unchanged	moved	True	1	1	1	False	False	True	entity_match_strings_by_id	sovereign/crates/sovereign-cli-llm/src/enrich_cmd/eval/scorers.rs	643	32ba1548acb5714991866783877add71eb18d414
True	signature_unchanged	moved	True	1	1	1	False	False	True	entity_match_strings_by_id	sovereign/crates/sovereign-cli-llm/src/enrich_cmd/eval/scorers.rs	418	32ba1548acb5714991866783877add71eb18d414
True	signature_unchanged	moved	True	1	1	1	False	False	True	entity_match_strings_by_id	sovereign/crates/sovereign-cli-llm/src/enrich_cmd/eval/scorers.rs	492	32ba1548acb5714991866783877add71eb18d414
True	signature_unchanged	moved	True	1	1	1	False	False	True	entity_match_strings_by_id	sovereign/crates/sovereign-cli-llm/src/enrich_cmd/eval/adjudicate.rs	310	32ba1548acb5714991866783877add71eb18d414
True	signature_unchanged	moved	True	1	1	1	False	False	True	entity_match_strings_by_id	sovereign/crates/sovereign-cli-llm/src/enrich_cmd/eval/scorers.rs	400	32ba1548acb5714991866783877add71eb18d414
True	signature_unchanged	moved	True	1	1	1	False	False	True	entity_match_strings_by_id	sovereign/crates/sovereign-cli-llm/src/enrich_cmd/eval/scorers.rs	351	32ba1548acb5714991866783877add71eb18d414
False	new_function	absent	True	1	None	1	False	True	True	read_latest_run	sovereign/crates/sovereign-cli-llm/src/enrich_cmd/extract.rs	1118	2dd18bd0be2a67ff32173ceb367992ef191d93cc
False	new_function	absent	True	1	None	1	False	True	True	read_latest_run	sovereign/crates/sovereign-cli-llm/src/enrich_cmd/extract.rs	1102	2dd18bd0be2a67ff32173ceb367992ef191d93cc
True	new_function	absent	True	1	None	1	False	False	True	read_latest_run	sovereign/crates/sovereign-cli-llm/src/enrich_cmd/build.rs	827	2dd18bd0be2a67ff32173ceb367992ef191d93cc
True	new_function	absent	True	1	None	1	False	False	True	read_latest_run	sovereign/crates/sovereign-cli-llm/src/enrich_cmd/build.rs	740	2dd18bd0be2a67ff32173ceb367992ef191d93cc
False	new_function	absent	True	1	None	1	False	False	True	read_latest_run	sovereign/crates/sovereign-cli-llm/src/enrich_cmd/extract.rs	834	2dd18bd0be2a67ff32173ceb367992ef191d93cc
True	new_function	absent	True	1	None	1	False	False	True	read_latest_run	sovereign/crates/sovereign-cli-llm/src/enrich_cmd/build.rs	762	2dd18bd0be2a67ff32173ceb367992ef191d93cc
False	new_function	absent	True	1	None	1	False	True	True	read_latest_run	sovereign/crates/sovereign-cli-llm/src/enrich_cmd/extract.rs	1154	2dd18bd0be2a67ff32173ceb367992ef191d93cc
True	new_function	absent	True	1	None	1	False	False	True	local_daemon_base	sovereign/crates/sovereign-cli-llm/src/enrich_cmd/inference_client.rs	190	6111eb54667985a78d1b756bf967a42c2aac7261
False	new_function	absent	False	None	None	1	False	False	True	local_daemon_base	sovereign/crates/sovereign-cli-llm/src/enrich_cmd/inference_client.rs	24	6111eb54667985a78d1b756bf967a42c2aac7261
False	new_function	absent	True	1	None	1	False	False	True	local_daemon_base	sovereign/crates/sovereign-cli-llm/src/enrich_cmd/providers.rs	313	6111eb54667985a78d1b756bf967a42c2aac7261
False	new_function	absent	True	1	None	1	False	True	True	advertised_flags	sovereign/crates/sovereign-cli-shared/src/args.rs	362	27c0fe0313913b01480c572af649a3ac1c9a248f
False	new_function	absent	True	1	None	1	False	True	True	advertised_flags	sovereign/crates/sovereign-cli-shared/src/args.rs	346	27c0fe0313913b01480c572af649a3ac1c9a248f
True	new_function	absent	True	1	None	1	False	True	False	advertised_flags	sovereign/crates/sovereign-cli-llm/src/inner_chaos/mod.rs	881	27c0fe0313913b01480c572af649a3ac1c9a248f
True	new_function	absent	True	1	None	1	False	True	False	advertised_flags	sovereign/crates/sovereign-cli-llm/src/voice_eval/mod.rs	545	27c0fe0313913b01480c572af649a3ac1c9a248f
True	new_function	absent	True	0	None	0	True	False	True	starting	sovereign/crates/sovereign-compute/tests/child_routing.rs	144	a82d270774ee83e48ed004ce1c432b5ea0532d15
True	new_function	absent	True	0	None	0	True	False	True	starting	sovereign/crates/sovereign-compute/tests/child_routing.rs	151	a82d270774ee83e48ed004ce1c432b5ea0532d15
True	new_function	absent	True	0	None	0	True	False	True	starting	sovereign/crates/sovereign-compute/tests/child_routing.rs	90	a82d270774ee83e48ed004ce1c432b5ea0532d15
False	new_function	absent	True	0	None	0	False	True	True	is_supervised	sovereign/crates/sovereign-contracts/src/launch.rs	734	27c0fe0313913b01480c572af649a3ac1c9a248f
